Seminole ,TX,"6,122"
Princeton ,TX,"6,117"
Bridgeport ,TX,"6,099"
Manvel ,TX,"6,051"
Gun Barrel City ,TX,"5,975"
Burnet ,TX,"5,974"
Rockdale ,TX,"5,966"
Littlefield ,TX,"5,929"
Lacy-Lakeview ,TX,"5,883"
Marlin ,TX,"5,817"
Joshua ,TX,"5,812"
Edna ,TX,"5,807"
Slaton ,TX,"5,803"
Everman ,TX,"5,771"
Center ,TX,"5,746"
Cameron ,TX,"5,740"
Fate ,TX,"5,679"
Breckenridge ,TX,"5,632"
Wake Village ,TX,"5,628"
Rio Bravo ,TX,"5,591"
Bowie ,TX,"5,580"
Celina ,TX,"5,557"
Los Fresnos ,TX,"5,538"
Diboll ,TX,"5,537"
Progreso ,TX,"5,511"
Palmview ,TX,"5,502"
Atlanta ,TX,"5,475"
Yoakum ,TX,"5,469"
Luling ,TX,"5,458"
Giddings ,TX,"5,423"
Windcrest ,TX,"5,357"
Sinton ,TX,"5,354"
Carrizo Springs ,TX,"5,332"
Brady ,TX,"5,324"
Rusk ,TX,"5,312"
Mathis ,TX,"5,295"
Port Isabel ,TX,"5,290"
Gilmer ,TX,"5,249"
Terrell Hills ,TX,"5,241"
Kermit ,TX,"5,231"
Mineola ,TX,"5,179"
Palacios ,TX,"5,069"
Palmhurst ,TX,"4,988"
Falfurrias ,TX,"4,941"
Lucas ,TX,"4,914"
McGregor ,TX,"4,891"
Lake Worth ,TX,"4,810"
La Joya ,TX,"4,795"
Teague ,TX,"4,749"
La Grange ,TX,"4,709"
Presidio ,TX,"4,695"
Coleman ,TX,"4,691"
Lindale,TX,"4,687"
Pittsburg ,TX,"4,667"
Bulverde ,TX,"4,651"
New Boston ,TX,"4,650"
Selma ,TX,"4,632"
Edcouch ,TX,"4,613"
Tulia ,TX,"4,589"
Hearne ,TX,"4,578"
Hunters Creek Village ,TX,"4,577"
Devine ,TX,"4,545"
Willow Park ,TX,"4,523"
Sunnyvale,TX,"4,518"
Jacksboro ,TX,"4,493"
Prairie View ,TX,"4,492"
Smithville ,TX,"4,458"
Sullivan City ,TX,"4,435"
San Diego ,TX,"4,433"
Bellville ,TX,"4,415"
Morgan's Point Resort ,TX,"4,414"
Pilot Point ,TX,"4,409"
Madisonville ,TX,"4,372"
Anthony,TX,"4,344"
Jourdanton ,TX,"4,315"
Hudson ,TX,"4,310"
Krum ,TX,"4,309"
Salt Lake City ,UT,"181,698"
West Valley City ,UT,"123,447"
Provo ,UT,"118,581"
West Jordan ,UT,"104,447"
Sandy ,UT,"96,660"
Orem ,UT,"93,250"
Ogden ,UT,"82,865"
St. George ,UT,"72,718"
Layton ,UT,"65,514"
Taylorsville ,UT,"58,785"
South Jordan ,UT,"51,131"
Logan ,UT,"48,657"
Lehi ,UT,"46,802"
Murray ,UT,"46,201"
Bountiful ,UT,"44,473"
Draper ,UT,"42,317"
Riverton ,UT,"39,751"
Roy ,UT,"35,672"
Cottonwood Heights ,UT,"35,418"
Pleasant Grove ,UT,"33,798"
Spanish Fork ,UT,"31,538"
Tooele ,UT,"30,120"
Cedar City ,UT,"28,667"
Springville ,UT,"28,520"
Midvale ,UT,"28,129"
Clearfield ,UT,"27,851"
American Fork ,UT,"27,064"
Kaysville ,UT,"25,820"
Holladay ,UT,"25,676"
Eagle Mountain ,UT,"22,309"
Syracuse ,UT,"22,195"
South Salt Lake ,UT,"21,607"
Clinton ,UT,"19,855"
Brigham City ,UT,"18,709"
Washington ,UT,"17,716"
Herriman ,UT,"17,689"
North Ogden ,UT,"17,682"
Payson ,UT,"17,429"
Farmington ,UT,"17,217"
Highland ,UT,"16,189"
Saratoga Springs ,UT,"16,053"
South Ogden ,UT,"15,891"
Centerville ,UT,"15,720"
North Salt Lake ,UT,"13,446"
Hurricane ,UT,"13,321"
Lindon ,UT,"10,466"
Alpine ,UT,"9,885"
Heber ,UT,"9,830"
Cedar Hills ,UT,"9,551"
Smithfield ,UT,"9,535"
Grantsville ,UT,"9,049"
West Point ,UT,"9,001"
Woods Cross ,UT,"8,705"
Vernal ,UT,"8,696"
Washington Terrace ,UT,"8,515"
North Logan ,UT,"8,466"
Santaquin ,UT,"8,400"
West Haven ,UT,"8,357"
Riverdale ,UT,"8,126"
Price ,UT,"8,039"
Bluffdale ,UT,"8,016"
Park City ,UT,"7,980"
Mapleton ,UT,"7,954"
Ivins ,UT,"7,870"
Hyrum ,UT,"7,636"
Richfield ,UT,"7,217"
Pleasant View ,UT,"7,052"
Santa Clara ,UT,"6,866"
Tremonton ,UT,"6,789"
Providence ,UT,"6,538"
Salem ,UT,"6,435"
South Weber ,UT,"6,167"
Harrisville ,UT,"6,060"
Hooper ,UT,"5,655"
Nephi ,UT,"5,408"
West Bountiful ,UT,"5,337"
Farr West ,UT,"5,335"
Fruit Heights ,UT,"5,312"
Plain City ,UT,"5,288"
Ephraim ,UT,"5,284"
Moab ,UT,"5,121"
Enoch ,UT,"5,085"
Roosevelt ,UT,"5,025"
Sunset ,UT,"4,945"
La Verkin ,UT,"4,487"
Nibley ,UT,"4,410"
Virginia Beach ,VA,"433,746"
Norfolk ,VA,"234,220"
Chesapeake ,VA,"220,111"
Arlington,VA,"209,969"
Richmond ,VA,"202,002"
Newport News ,VA,"179,614"
Hampton ,VA,"145,494"
Alexandria ,VA,"143,885"
Portsmouth ,VA,"100,577"
Roanoke ,VA,"92,967"
Suffolk ,VA,"82,302"
Lynchburg ,VA,"72,596"
Danville ,VA,"44,660"
Harrisonburg ,VA,"44,015"
Blacksburg,VA,"41,796"
Charlottesville ,VA,"41,487"
Leesburg,VA,"39,641"
Manassas ,VA,"35,205"
Petersburg ,VA,"32,916"
Winchester ,VA,"25,897"
Salem ,VA,"25,449"
Staunton ,VA,"23,967"
Fairfax ,VA,"23,844"
Hopewell ,VA,"23,142"
Fredericksburg ,VA,"22,818"
Herndon,VA,"22,045"
Waynesboro ,VA,"21,953"
Christiansburg,VA,"19,477"
Colonial Heights ,VA,"17,768"
Bristol ,VA,"17,424"
Radford ,VA,"16,125"
Vienna,VA,"14,903"
Front Royal,VA,"14,616"
Martinsville ,VA,"14,543"
Culpeper,VA,"13,977"
Williamsburg ,VA,"12,481"
Poquoson ,VA,"11,829"
Manassas Park ,VA,"11,319"
Falls Church ,VA,"11,169"
Pulaski,VA,"8,983"
Warrenton,VA,"8,947"
Franklin ,VA,"8,877"
Wytheville,VA,"8,282"
Abingdon,VA,"8,009"
South Boston,VA,"7,884"
Vinton,VA,"7,868"
Farmville,VA,"7,396"
Ashland,VA,"7,100"
Smithfield,VA,"7,034"
Lexington ,VA,"7,003"
Galax ,VA,"6,808"
Buena Vista ,VA,"6,471"
Bedford ,VA,"6,312"
Covington ,VA,"6,120"
Marion,VA,"6,001"
Big Stone Gap,VA,"5,662"
Emporia ,VA,"5,643"
Bridgewater,VA,"5,430"
Bluefield,VA,"5,143"
Purcellville,VA,"5,137"
Luray,VA,"4,843"
Dumfries,VA,"4,805"
Orange,VA,"4,629"
South Hill,VA,"4,556"
Rocky Mount,VA,"4,535"
Strasburg,VA,"4,373"
Burlington ,VT,"38,897"
South Burlington ,VT,"17,574"
Rutland ,VT,"16,742"
Essex Junction,VT,"9,056"
Barre ,VT,"8,837"
Montpelier ,VT,"7,760"
St. Albans ,VT,"7,250"
Winooski ,VT,"6,429"
Newport ,VT,"5,148"
Seattle ,WA,"598,541"
Spokane ,WA,"202,319"
Tacoma ,WA,"197,181"
Vancouver ,WA,"163,186"
Bellevue ,WA,"123,771"
Everett ,WA,"98,212"
Spokane Valley ,WA,"86,144"
Federal Way ,WA,"84,309"
Yakima ,WA,"84,074"
Kent ,WA,"83,978"
Bellingham ,WA,"78,905"
Kennewick ,WA,"63,216"
Renton ,WA,"62,266"
Lakewood ,WA,"56,983"
Auburn ,WA,"55,426"
Pasco ,WA,"55,246"
Shoreline ,WA,"52,005"
Redmond ,WA,"49,548"
Kirkland ,WA,"47,303"
Richland ,WA,"46,155"
Olympia ,WA,"45,322"
Lacey ,WA,"40,702"
Sammamish ,WA,"40,179"
Edmonds ,WA,"40,158"
Longview ,WA,"36,562"
Puyallup ,WA,"36,330"
Bremerton ,WA,"36,006"
Marysville ,WA,"34,482"
Lynnwood ,WA,"33,572"
Bothell ,WA,"32,307"
Mount Vernon ,WA,"31,513"
Burien ,WA,"31,316"
Walla Walla ,WA,"30,643"
University Place ,WA,"30,345"
Wenatchee ,WA,"29,898"
Des Moines ,WA,"28,755"
Pullman ,WA,"26,920"
SeaTac ,WA,"25,840"
Mercer Island ,WA,"24,163"
Issaquah ,WA,"24,057"
Oak Harbor ,WA,"22,744"
Bainbridge Island ,WA,"21,890"
Mukilteo ,WA,"20,742"
Kenmore ,WA,"20,374"
Maple Valley ,WA,"19,929"
Mountlake Terrace ,WA,"19,912"
Port Angeles ,WA,"18,982"
Moses Lake ,WA,"18,800"
Covington ,WA,"18,115"
Camas ,WA,"17,950"
Ellensburg ,WA,"17,141"
Tukwila ,WA,"17,092"
Monroe ,WA,"17,059"
Mill Creek ,WA,"16,907"
Battle Ground ,WA,"16,812"
Arlington ,WA,"16,810"
Bonney Lake ,WA,"16,809"
Anacortes ,WA,"16,798"
Aberdeen ,WA,"16,042"
Centralia ,WA,"15,710"
Sunnyside ,WA,"14,949"
Tumwater ,WA,"14,100"
Lake Stevens ,WA,"13,599"
Washougal ,WA,"13,509"
Lake Forest Park ,WA,"12,438"
East Wenatchee ,WA,"12,286"
Kelso ,WA,"12,188"
Lynden ,WA,"11,737"
Ferndale ,WA,"11,359"
Woodinville ,WA,"11,240"
Sedro-Woolley ,WA,"10,871"
West Richland ,WA,"10,857"
Enumclaw ,WA,"10,684"
Cheney ,WA,"10,385"
Newcastle ,WA,"9,885"
Edgewood ,WA,"9,711"
Sumner ,WA,"9,704"
Grandview ,WA,"9,392"
Shelton ,WA,"9,276"
Toppenish ,WA,"9,166"
Port Townsend ,WA,"9,133"
College Place ,WA,"8,978"
Hoquiam ,WA,"8,848"
Snohomish ,WA,"8,801"
Burlington ,WA,"8,697"
Snoqualmie ,WA,"8,161"
Poulsbo ,WA,"8,149"
Fife ,WA,"8,114"
Port Orchard ,WA,"7,953"
Chehalis ,WA,"7,361"
Ephrata ,WA,"7,344"
Clarkston ,WA,"7,207"
Selah ,WA,"7,126"
Liberty Lake ,WA,"7,018"
Gig Harbor ,WA,"7,008"
DuPont ,WA,"6,944"
Milton ,WA,"6,786"
Othello ,WA,"6,577"
Brier ,WA,"6,344"
Normandy Park ,WA,"6,240"
Fircrest ,WA,"6,213"
Orting ,WA,"6,188"
Stanwood ,WA,"6,089"
Steilacoom,WA,"6,061"
Pacific ,WA,"6,040"
Duvall ,WA,"5,982"
Quincy ,WA,"5,882"
Sequim ,WA,"5,809"
Yelm ,WA,"5,800"
Union Gap ,WA,"5,699"
Airway Heights ,WA,"5,289"
Prosser ,WA,"5,124"
Ocean Shores ,WA,"5,029"
Blaine ,WA,"4,975"
Colville ,WA,"4,929"
Woodland ,WA,"4,843"
Medical Lake ,WA,"4,710"
Omak ,WA,"4,706"
North Bend ,WA,"4,635"
Wapato ,WA,"4,543"
Buckley ,WA,"4,462"
Ridgefield ,WA,"4,314"
Milwaukee ,WI,"604,477"
Madison ,WI,"231,916"
Green Bay ,WI,"101,025"
Kenosha ,WI,"96,950"
Racine ,WI,"82,196"
Appleton ,WI,"70,305"
Waukesha ,WI,"68,008"
Eau Claire ,WI,"65,426"
Oshkosh ,WI,"63,679"
Janesville ,WI,"62,516"
West Allis ,WI,"59,416"
La Crosse ,WI,"50,902"
Sheboygan ,WI,"47,895"
Wauwatosa ,WI,"45,004"
Fond du Lac ,WI,"42,025"
Brookfield ,WI,"39,020"
New Berlin ,WI,"38,649"
Wausau ,WI,"37,576"
Beloit ,WI,"36,160"
Greenfield ,WI,"36,075"
Franklin ,WI,"35,500"
Menomonee Falls,WI,"34,607"
Oak Creek ,WI,"33,482"
Manitowoc ,WI,"33,169"
West Bend ,WI,"29,894"
Sun Prairie ,WI,"28,322"
Mount Pleasant,WI,"26,572"
Superior ,WI,"26,223"
Stevens Point ,WI,"25,327"
Neenah ,WI,"25,060"
De Pere ,WI,"24,779"
Caledonia,WI,"24,220"
Mequon ,WI,"23,584"
Fitchburg ,WI,"23,344"
Muskego ,WI,"23,234"
Watertown ,WI,"22,930"
South Milwaukee ,WI,"21,129"
Pleasant Prairie,WI,"19,847"
Germantown,WI,"19,594"
Cudahy ,WI,"18,809"
Marshfield ,WI,"18,267"
Ashwaubenon,WI,"17,235"
Wisconsin Rapids ,WI,"17,164"
Onalaska ,WI,"16,778"
Howard,WI,"16,753"
Menasha ,WI,"16,627"
Middleton ,WI,"16,244"
Menomonie ,WI,"15,581"
Kaukauna ,WI,"15,414"
Beaver Dam ,WI,"15,133"
Bellevue,WI,"15,031"
Allouez,WI,"14,718"
River Falls ,WI,"14,352"
Whitewater ,WI,"14,291"
Oconomowoc ,WI,"14,172"
Greendale,WI,"13,978"
Hartford ,WI,"13,853"
Whitefish Bay,WI,"13,584"
Weston,WI,"13,447"
Shorewood,WI,"13,226"
Glendale ,WI,"12,992"
Stoughton ,WI,"12,966"
Chippewa Falls ,WI,"12,929"
Pewaukee ,WI,"12,494"
Hudson ,WI,"12,196"
Fort Atkinson ,WI,"11,895"
Two Rivers ,WI,"11,807"
Plover,WI,"11,720"
Brown Deer,WI,"11,716"
Grafton,WI,"11,613"
Verona ,WI,"11,486"
Waunakee,WI,"11,290"
Baraboo ,WI,"11,244"
Port Washington ,WI,"11,174"
Little Chute,WI,"11,121"
Cedarburg ,WI,"11,101"
Burlington ,WI,"10,930"
Suamico,WI,"10,881"
Marinette ,WI,"10,800"
Monroe ,WI,"10,481"
Waupun ,WI,"10,469"
Platteville ,WI,"10,297"
Sussex,WI,"10,048"
Portage ,WI,"9,919"
St. Francis ,WI,"9,733"
Merrill ,WI,"9,670"
Oregon,WI,"9,369"
Elkhorn ,WI,"9,244"
DeForest,WI,"8,835"
Sparta ,WI,"8,823"
Pewaukee,WI,"8,801"
Sturgeon Bay ,WI,"8,792"
Hartland,WI,"8,692"
Reedsburg ,WI,"8,666"
Shawano ,WI,"8,666"
Tomah ,WI,"8,664"
Delavan ,WI,"8,505"
Holmen,WI,"8,487"
Lake Geneva ,WI,"8,371"
New Richmond ,WI,"8,259"
Rice Lake ,WI,"8,257"
Plymouth ,WI,"8,241"
Ashland ,WI,"8,118"
Antigo ,WI,"7,917"
Sheboygan Falls ,WI,"7,895"
Monona ,WI,"7,837"
Jefferson ,WI,"7,822"
McFarland,WI,"7,767"
Rhinelander ,WI,"7,649"
Hales Corners,WI,"7,574"
Ripon ,WI,"7,396"
Mukwonago,WI,"7,232"
Kronenwetter,WI,"6,927"
Sturtevant,WI,"6,913"
Fox Point,WI,"6,816"
Delafield ,WI,"6,787"
Jackson,WI,"6,755"
Altoona ,WI,"6,753"
New London ,WI,"6,745"
Mount Horeb,WI,"6,703"
Kimberly,WI,"6,244"
Cottage Grove,WI,"6,166"
Elm Grove,WI,"6,133"
Hobart,WI,"6,094"
Prairie du Chien ,WI,"5,839"
Waupaca ,WI,"5,826"
Twin Lakes,WI,"5,752"
Milton ,WI,"5,579"
Lake Mills ,WI,"5,557"
Edgerton ,WI,"5,329"
North Fond du Lac,WI,"5,198"
Columbus ,WI,"5,093"
Mayville ,WI,"5,090"
Richland Center ,WI,"5,050"
Rothschild,WI,"5,042"
Berlin ,WI,"4,997"
Dodgeville ,WI,"4,975"
Waterford,WI,"4,973"
Evansville ,WI,"4,957"
West Salem,WI,"4,823"
Union Grove,WI,"4,662"
Slinger,WI,"4,657"
East Troy,WI,"4,483"
Lake Hallie,WI,"4,467"
Viroqua ,WI,"4,435"
Mauston ,WI,"4,413"
Oconto ,WI,"4,320"
Charleston ,WV,"50,302"
Huntington ,WV,"49,185"
Parkersburg ,WV,"31,611"
Morgantown ,WV,"29,642"
Wheeling ,WV,"28,913"
Fairmont ,WV,"19,024"
Weirton ,WV,"18,748"
Martinsburg ,WV,"17,020"
Beckley ,WV,"16,832"
Clarksburg ,WV,"16,441"
South Charleston ,WV,"12,427"
Bluefield ,WV,"11,093"
St. Albans ,WV,"10,996"
Vienna ,WV,"10,536"
Moundsville ,WV,"9,109"
Bridgeport ,WV,"7,928"
Dunbar ,WV,"7,664"
Oak Hill ,WV,"7,211"
Elkins ,WV,"6,976"
Nitro ,WV,"6,784"
Hurricane ,WV,"6,335"
Princeton ,WV,"6,261"
New Martinsville ,WV,"5,564"
Buckhannon ,WV,"5,505"
Grafton ,WV,"5,315"
Keyser ,WV,"5,230"
Charles Town ,WV,"4,765"
Ranson corporation,WV,"4,692"
Point Pleasant ,WV,"4,451"
Cheyenne ,WY,"56,915"
Casper ,WY,"54,047"
Laramie ,WY,"27,664"
Gillette ,WY,"26,871"
Rock Springs ,WY,"20,200"
Sheridan ,WY,"17,197"
Green River ,WY,"12,149"
Evanston ,WY,"11,781"
Riverton ,WY,"10,032"
Jackson,WY,"9,806"
Cody ,WY,"9,309"
Rawlins ,WY,"8,740"
Lander ,WY,"7,264"
Douglas ,WY,"5,971"
Powell ,WY,"5,524"
Torrington ,WY,"5,514"
Worland ,WY,"4,958"
Buffalo ,WY,"4,832"
